index,timestamp,direction,outcome,setup_score,passed_checks,chk_structure_aligned,chk_secondary_confirmation,chk_htf_aligned,chk_vwap_aligned,chk_ema_aligned,chk_rsi_not_extreme,chk_adx_trending,chk_volume_above_average,regime,htf_score,structure_type,cisd,fvg,order_block,sweep_kind,level_source,sweep_reaction,sweep_reaction_atr_ratio,bars_to_reclaim,rsi14,macd,adx,atr14,above_vwap,above_ema20,ema20_gt_ema50,volume,volume_ratio,probability,confidence,rr,risk_amount,reward_amount,time_bucket,day_of_week
8121,2024-06-10T08:10:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.346,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,27.5,1.7936225305078886,3,71.07,3.9515,46.53,15.3321,,True,True,0.0,,0.5965,69.9,2.0,34.0332,68.0664,MID,Monday
8140,2024-06-10T09:45:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.252,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,48.625,1.6276150627615062,2,24.39,-19.3469,78.87,29.875,,False,False,0.0,,0.5259,62.6,2.0,53.2875,106.575,CLOSING,Monday
8153,2024-06-11T04:35:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.272,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,41.25,1.4326448534187248,2,59.24,-7.4214,16.5,28.7929,,True,False,0.0,,0.5259,63.2,2.0,48.5293,97.0586,MID,Tuesday
8167,2024-06-11T05:45:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.289,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,31.05,1.7951712495085685,3,60.52,10.6477,9.99,17.2964,,True,True,0.0,,0.5259,63.8,2.0,35.8796,71.7593,MID,Tuesday
8186,2024-06-11T07:20:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.286,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,26.525,1.8539746000237642,3,60.65,6.7441,7.81,14.3071,,True,True,0.0,,0.5259,63.7,2.0,36.4807,72.9614,MID,Tuesday
8212,2024-06-11T09:30:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.218,BOS,False,False,True,UPPER_SWEEP,EQUAL_HIGH,50.375,2.1058550084861256,1,24.91,-8.4435,75.83,23.9214,,False,True,0.0,,0.5259,61.4,2.0,65.2421,130.4843,CLOSING,Tuesday
8224,2024-06-12T04:15:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.275,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,22.9875,0.7947277441659464,3,60.08,7.4491,21.95,28.925,,True,True,0.0,,0.5965,60.7,2.0,36.4425,72.885,OPENING,Wednesday
8236,2024-06-12T05:15:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.304,BOS,True,True,False,LOWER_SWEEP,EQUAL_HIGH,22.375,1.1070868401391343,3,67.8,24.3669,68.06,20.2107,,True,True,0.0,,0.5965,68.5,2.0,29.6711,59.3421,MID,Wednesday
8250,2024-06-12T06:25:00+00:00,BULLISH,LOSS,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.309,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,29.9167,1.4299568862504421,3,54.55,11.2754,3.03,20.9214,,True,True,0.0,,0.5259,64.5,2.0,49.1921,98.3843,MID,Wednesday
8273,2024-06-12T08:20:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.246,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,32.0333,1.9039108469539374,3,37.15,-1.825,56.63,16.825,,False,True,0.0,,0.5259,62.4,2.0,38.5825,77.165,MID,Wednesday
8288,2024-06-12T09:35:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.201,CHOCH,True,True,False,UPPER_SWEEP,EQUAL_HIGH,45.6,1.927824939966855,3,38.2,-13.0071,36.9,23.6536,,False,False,0.0,,0.5259,60.9,2.0,57.0154,114.0307,CLOSING,Wednesday
8316,2024-06-13T05:40:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.208,CHOCH,True,False,False,UPPER_SWEEP,EQUAL_LOW,25.6,1.5119211438628406,1,35.55,-0.722,39.28,16.9321,,False,True,0.0,,0.5259,61.1,2.0,27.9432,55.8864,MID,Thursday
8348,2024-06-13T08:20:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.219,CHOCH,True,True,True,UPPER_SWEEP,EQUAL_LOW,17.3125,1.3701259130875219,2,53.4,3.1164,10.66,12.6357,,False,True,0.0,,0.4541,57.3,2.0,20.8136,41.6271,MID,Thursday
8370,2024-06-14T03:55:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.157,CHOCH,True,True,False,UPPER_SWEEP,PDL,115.55,5.302185574200772,2,38.03,-4.973,0.47,21.7929,,False,False,0.0,,0.4541,55.2,2.0,120.2293,240.4586,OPENING,Friday
8412,2024-06-14T07:25:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.213,CHOCH,True,False,False,LOWER_SWEEP,EQUAL_HIGH,9.15,0.9869059688935867,3,53.75,3.1871,3.41,9.2714,,True,True,0.0,,0.5259,60.8,2.0,14.3271,28.6543,MID,Friday
8424,2024-06-14T08:25:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.201,BOS,False,True,False,UPPER_SWEEP,EQUAL_HIGH,11.55,1.040878122634368,2,40.04,0.646,17.08,11.0964,,False,True,0.0,,0.4541,56.7,2.0,20.1096,40.2193,MID,Friday
8438,2024-06-14T09:35:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.226,BOS,True,False,True,LOWER_SWEEP,EQUAL_HIGH,10.6667,0.7932755235602095,3,69.85,7.6117,61.6,13.4464,,True,True,0.0,,0.5965,59.0,2.0,15.0446,30.0893,CLOSING,Friday
8481,2024-06-18T06:55:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.225,BOS,False,False,True,UPPER_SWEEP,EQUAL_LOW,13.4167,1.3735500977692239,3,33.39,1.7724,22.21,9.7679,,False,True,0.0,,0.5259,61.7,2.0,22.4268,44.8536,MID,Tuesday
8501,2024-06-18T08:35:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.235,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_HIGH,10.2167,1.0839999999999999,3,64.01,2.4843,35.8,9.425,,True,True,0.0,,0.5965,66.2,2.0,15.4925,30.985,MID,Tuesday
8513,2024-06-18T09:35:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.24,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,18.93,1.8004051624929855,3,61.76,3.2179,20.55,10.5143,,True,True,0.0,,0.5965,66.3,2.0,23.7014,47.4029,CLOSING,Tuesday
8530,2024-06-19T04:45:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.188,CHOCH,True,True,False,UPPER_SWEEP,EQUAL_LOW,57.2357,1.648593376903557,3,41.39,0.9166,28.82,34.7179,,False,True,0.0,,0.5259,60.4,2.0,67.0718,134.1436,MID,Wednesday
8548,2024-06-19T06:15:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.202,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_LOW,42.3143,1.4880695745137276,3,72.56,-2.6076,52.7,28.4357,,True,False,0.0,,0.5965,65.1,2.0,53.9936,107.9871,MID,Wednesday
8564,2024-06-19T07:35:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.182,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,28.5938,1.511467974775213,3,47.41,7.1039,6.82,18.9179,,False,True,0.0,,0.4541,56.1,2.0,33.9918,67.9836,MID,Wednesday
8580,2024-06-19T08:55:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.224,CHOCH,True,True,False,LOWER_SWEEP,PDH,33.2,1.3939096225947711,2,66.41,10.5264,27.94,23.8179,,True,True,0.0,,0.5965,65.8,2.0,40.8818,81.7636,MID,Wednesday
8614,2024-06-20T05:30:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.18,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,33.8357,1.175581350909072,2,76.13,2.5443,69.41,28.7821,,True,False,0.0,,0.5965,64.3,2.0,37.2782,74.5564,MID,Thursday
8643,2024-06-20T07:55:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.215,BOS,True,True,True,LOWER_SWEEP,EQUAL_HIGH,55.075,3.0512465373961217,3,70.39,12.0866,35.5,18.05,,True,True,0.0,,0.5965,65.5,2.0,63.755,127.51,MID,Thursday
8674,2024-06-21T04:15:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.173,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,57.6167,1.8765454213838115,3,55.03,10.0939,36.33,30.7036,,False,True,0.0,,0.5259,59.9,2.0,70.3704,140.7407,OPENING,Friday
8686,2024-06-21T05:15:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.116,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,92.7563,3.0066871961102106,3,23.43,-6.3485,68.8,30.85,,False,True,0.0,,0.5259,58.0,2.0,103.485,206.97,MID,Friday
8708,2024-06-21T07:05:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.094,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,33.3375,1.5539350039154265,3,32.35,-11.8572,40.24,21.4536,,False,False,0.0,,0.5259,57.3,2.0,61.8454,123.6907,MID,Friday
8724,2024-06-21T08:25:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.13,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,50.8125,1.9380842859267904,3,70.09,-7.8332,33.35,26.2179,,True,False,0.0,,0.5259,58.5,2.0,66.9218,133.8436,MID,Friday
8743,2024-06-24T03:45:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.029,BOS,False,True,True,UPPER_SWEEP,PDL,91.7,1.917980703064377,2,37.54,-12.933,34.87,47.8107,,False,False,0.0,,0.5259,55.1,2.0,98.7811,197.5621,OPENING,Monday
8756,2024-06-24T04:50:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.081,CHOCH,True,False,False,LOWER_SWEEP,EQUAL_LOW,23.975,0.6871025337532851,3,50.35,-11.5509,17.85,34.8929,,True,False,0.0,,0.4541,42.3,2.0,39.6393,79.2786,MID,Monday
8785,2024-06-24T07:15:00+00:00,BEARISH,TIMEOUT,37.5,3,True,True,False,False,False,True,False,False,TRANSITION,0.129,CHOCH,True,True,False,UPPER_SWEEP,EQUAL_LOW,34.0214,1.8124061071630246,3,50.1,14.0776,5.07,18.7714,,True,True,0.0,,0.3843,50.1,2.0,36.5771,73.1543,MID,Monday
8804,2024-06-24T08:50:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.123,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,8.3,0.5088684115335332,3,37.4,1.4058,26.71,16.3107,,False,True,0.0,,0.5259,41.9,2.0,15.5311,31.0621,MID,Monday
8818,2024-06-25T03:45:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.169,CHOCH,False,True,True,LOWER_SWEEP,EQUAL_HIGH,55.2,2.5954607648145798,3,73.44,9.2411,55.16,21.2679,,True,True,0.0,,0.5965,64.0,2.0,64.1268,128.2536,OPENING,Tuesday
8842,2024-06-25T05:45:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.138,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,32.4,2.314285714285714,3,45.53,6.1312,2.86,14.0,,False,True,0.0,,0.4541,54.6,2.0,42.4,84.8,MID,Tuesday
8857,2024-06-25T07:00:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.193,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,34.95,2.1362166655460952,2,73.03,9.3028,72.62,16.3607,,True,True,0.0,,0.5965,64.8,2.0,65.8861,131.7721,MID,Tuesday
8877,2024-06-25T08:40:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.221,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_HIGH,20.1,1.1269532454571451,3,67.72,20.8187,63.47,17.8357,,True,True,0.0,,0.5965,65.7,2.0,25.4336,50.8671,MID,Tuesday
8891,2024-06-25T09:50:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.254,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,2.15,0.11442682803510508,3,71.62,19.7736,33.81,18.7893,,True,True,0.0,,0.5965,37.3,2.0,42.4289,84.8579,CLOSING,Tuesday
8905,2024-06-26T04:45:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.219,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,21.35,0.7506266941837858,2,45.6,6.0685,35.85,28.4429,,True,True,0.0,,0.5965,57.3,2.0,49.0443,98.0886,MID,Wednesday
8938,2024-06-26T07:30:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.243,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,3.825,0.21078561036899882,2,43.18,18.1517,14.33,18.1464,,False,True,0.0,,0.4541,31.8,2.0,48.0146,96.0293,MID,Wednesday
8953,2024-06-26T08:45:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.288,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,8.3167,0.5725783132530121,3,79.92,15.4731,85.43,14.525,,True,True,0.0,,0.5965,53.7,2.0,24.4525,48.905,MID,Wednesday
8970,2024-06-27T03:55:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.215,BOS,False,False,True,UPPER_SWEEP,EQUAL_LOW,40.875,1.607669616519174,2,30.28,-0.2425,67.28,25.425,,False,True,0.0,,0.5259,61.3,2.0,70.2925,140.585,OPENING,Thursday
9003,2024-06-27T06:40:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.329,BOS,False,False,True,LOWER_SWEEP,EQUAL_HIGH,39.3,1.5262135922330096,3,76.15,21.3173,69.9,25.75,,True,True,0.0,,0.5965,69.3,2.0,77.475,154.95,MID,Thursday
9033,2024-06-27T09:10:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.295,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,55.6333,2.042121066406293,2,60.27,0.2583,15.45,27.2429,,True,True,0.0,,0.5259,64.0,2.0,70.3743,140.7486,CLOSING,Thursday
9046,2024-06-28T04:00:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.36,CHOCH,True,False,False,LOWER_SWEEP,PDH,24.6,0.7233017844384267,3,77.23,41.3598,72.69,34.0107,,True,True,0.0,,0.5965,61.1,2.0,61.4011,122.8021,OPENING,Friday
9080,2024-06-28T06:50:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.275,CHOCH,False,True,False,UPPER_SWEEP,PDH,35.6,1.592335320770583,3,24.68,-4.906,77.29,22.3571,,False,True,0.0,,0.5259,63.3,2.0,67.8857,135.7714,MID,Friday
9101,2024-06-28T08:35:00+00:00,BULLISH,LOSS,62.5,5,True,True,True,False,True,False,True,False,BULLISH,0.321,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,31.875,1.45263388157445,3,82.31,4.0778,76.21,21.9429,,True,True,0.0,,0.5259,64.9,2.0,54.0943,108.1886,MID,Friday
9114,2024-06-28T09:40:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.214,BOS,False,False,True,UPPER_SWEEP,EQUAL_HIGH,107.5,3.240040266919038,3,30.39,-13.2217,48.97,33.1786,,False,False,0.0,,0.5259,61.3,2.0,115.6679,231.3357,CLOSING,Friday
9142,2024-07-01T05:45:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.268,BOS,False,False,True,LOWER_SWEEP,EQUAL_HIGH,26.1625,1.5005133146360627,2,52.01,6.5222,11.06,17.4357,,True,True,0.0,,0.5259,63.1,2.0,30.2936,60.5871,MID,Monday
9170,2024-07-01T08:05:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.284,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,16.5625,1.3015717092337917,3,61.33,8.6163,5.86,12.725,,True,True,0.0,,0.5259,63.6,2.0,32.0225,64.045,MID,Monday
9193,2024-07-02T03:45:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.302,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,49.9667,2.140552373526854,1,67.03,8.7445,37.75,23.3429,,True,True,0.0,,0.5965,68.4,2.0,85.9343,171.8686,OPENING,Tuesday
9214,2024-07-02T05:30:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.267,CHOCH,False,True,False,LOWER_SWEEP,PDH,28.65,1.5315040813381016,3,75.11,5.357,49.85,18.7071,,True,True,0.0,,0.5965,67.2,2.0,30.5707,61.1414,MID,Tuesday
9233,2024-07-02T07:05:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.211,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,53.0429,2.3782214530389716,3,28.07,-3.3901,72.13,22.3036,,False,True,0.0,,0.5259,61.2,2.0,55.5304,111.0607,MID,Tuesday
9257,2024-07-02T09:05:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.238,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,27.5167,1.5274920479841017,3,62.07,0.0087,7.2,18.0143,,True,False,0.0,,0.5259,62.1,2.0,33.3514,66.7029,CLOSING,Tuesday
9269,2024-07-03T03:50:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,False,True,False,BULLISH,0.306,BOS,True,True,True,LOWER_SWEEP,PDH,125.75,4.557926442497635,2,82.55,18.0974,68.02,27.5893,,True,True,0.0,,0.5259,64.4,2.0,155.1089,310.2179,OPENING,Wednesday
9294,2024-07-03T05:55:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.284,BOS,True,True,True,UPPER_SWEEP,EQUAL_LOW,20.3167,1.2100980981934923,3,37.53,14.216,29.05,16.7893,,False,True,0.0,,0.5259,63.6,2.0,28.6289,57.2579,MID,Wednesday
9306,2024-07-03T06:55:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.28,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,5.95,0.4508805431784426,2,50.97,4.8962,20.76,13.1964,,True,True,0.0,,0.5965,49.4,2.0,18.7696,37.5393,MID,Wednesday
9324,2024-07-03T08:25:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.275,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_HIGH,3.4857,0.29865311787788956,2,42.06,4.9506,25.47,11.6714,,False,True,0.0,,0.5259,40.0,2.0,22.6671,45.3343,MID,Wednesday
9337,2024-07-03T09:30:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.269,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_LOW,26.2,1.9154006989019345,2,43.36,-4.1373,29.19,13.6786,,True,True,0.0,,0.5965,67.3,2.0,32.5179,65.0357,CLOSING,Wednesday
9398,2024-07-04T08:20:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.25,BOS,True,True,False,UPPER_SWEEP,EQUAL_LOW,15.1,1.3691674373900584,3,28.87,-1.9277,77.33,11.0286,,False,True,0.0,,0.5259,62.5,2.0,19.1529,38.3057,MID,Thursday
9411,2024-07-04T09:25:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.231,CHOCH,False,True,False,UPPER_SWEEP,PDH,36.2,2.0123073160156317,2,35.85,-5.4333,46.28,17.9893,,False,False,0.0,,0.5259,61.9,2.0,46.2489,92.4979,CLOSING,Thursday
9433,2024-07-05T05:00:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.17,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,27.1375,1.1464256444485752,2,61.39,-19.3987,30.39,23.6714,,True,False,0.0,,0.5965,64.0,2.0,30.4671,60.9343,MID,Friday
9446,2024-07-05T06:05:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.193,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,36.8667,2.618633955080761,3,65.9,0.7495,40.45,14.0786,,True,False,0.0,,0.5965,64.8,2.0,44.7079,89.4157,MID,Friday
9465,2024-07-05T07:40:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.172,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,19.6286,1.4947038173635594,2,35.65,3.2848,43.65,13.1321,,False,True,0.0,,0.5259,59.9,2.0,30.8632,61.7264,MID,Friday
9481,2024-07-05T09:00:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.158,BOS,True,False,False,UPPER_SWEEP,EQUAL_LOW,23.8,1.5735537190082645,3,42.03,-8.2193,43.57,15.125,,False,False,0.0,,0.5259,59.4,2.0,26.7625,53.525,CLOSING,Friday
9498,2024-07-08T04:10:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.167,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,54.6833,1.6086682807292112,2,58.35,14.8101,11.09,33.9929,,False,True,0.0,,0.4541,55.6,2.0,64.8493,129.6986,OPENING,Monday
9528,2024-07-08T06:40:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.145,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,35.815,1.7212874451509341,3,37.71,-4.5866,63.57,20.8071,,False,True,0.0,,0.5259,59.0,2.0,49.2307,98.4614,MID,Monday
9542,2024-07-08T07:50:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.182,BOS,True,False,False,LOWER_SWEEP,EQUAL_HIGH,10.3417,0.7137473860020842,3,74.95,3.6303,97.12,14.4893,,True,True,0.0,,0.5965,54.9,2.0,20.5489,41.0979,MID,Monday
9563,2024-07-08T09:35:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.192,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,28.2167,1.8129115989797164,3,62.4,5.0216,33.13,15.5643,,True,True,0.0,,0.5965,64.7,2.0,30.5064,61.0129,CLOSING,Monday
9602,2024-07-09T06:35:00+00:00,BEARISH,LOSS,37.5,3,True,True,False,False,False,True,False,False,BULLISH,0.204,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_HIGH,10.2375,0.9674355751693898,2,56.71,9.86,11.21,10.5821,,True,True,0.0,,0.3843,51.5,2.0,15.4082,30.8164,MID,Tuesday
9624,2024-07-09T08:25:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.231,CHOCH,True,False,True,LOWER_SWEEP,EQUAL_HIGH,18.325,1.7311089488649782,1,76.01,9.8346,52.3,10.5857,,True,True,0.0,,0.5965,66.0,2.0,20.3586,40.7171,MID,Tuesday
9637,2024-07-09T09:30:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.232,CHOCH,True,False,True,LOWER_SWEEP,EQUAL_HIGH,14.4333,1.0776829514145554,2,61.96,5.6581,40.57,13.3929,,True,True,0.0,,0.5965,66.1,2.0,25.5393,51.0786,CLOSING,Tuesday
9653,2024-07-10T04:35:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,0.132,BOS,False,False,True,UPPER_SWEEP,EQUAL_HIGH,61.225,2.303544957221223,3,19.61,-13.8874,34.24,26.5786,,False,False,0.0,,0.4541,54.4,2.0,64.4579,128.9157,MID,Wednesday
9671,2024-07-10T06:05:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,False,True,True,False,TRANSITION,0.075,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,26.275,0.8684916836343444,2,50.9,-37.2613,40.83,30.2536,,False,False,0.0,,0.4541,48.1,2.0,35.8754,71.7507,MID,Wednesday
9687,2024-07-10T07:25:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.112,BOS,True,False,False,LOWER_SWEEP,EQUAL_HIGH,17.45,0.801377726750861,2,63.1,2.1236,46.91,21.775,,True,False,0.0,,0.5259,51.3,2.0,21.6275,43.255,MID,Wednesday
9701,2024-07-10T08:35:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,0.068,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,22.8,1.3375258119016333,2,18.09,-7.7543,76.56,17.0464,,False,False,0.0,,0.4541,52.3,2.0,45.8546,91.7093,MID,Wednesday
9713,2024-07-10T09:35:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.153,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,54.225,2.1000023236540235,3,69.0,12.6427,29.55,25.8214,,True,True,0.0,,0.5965,63.4,2.0,59.2821,118.5643,CLOSING,Wednesday
9730,2024-07-11T04:45:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.079,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,95.7714,2.8622055127358363,2,36.73,4.6867,16.91,33.4607,,False,True,0.0,,0.4541,52.6,2.0,109.3961,218.7921,MID,Thursday
9751,2024-07-11T06:30:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,0.046,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,36.48,1.9341805977508786,1,33.59,-10.9974,19.15,18.8607,,False,False,0.0,,0.4541,51.5,2.0,69.9361,139.8721,MID,Thursday
